message_id,text,entities,annotation
<3647282.1075860744837.JavaMail.evans@thyme>,"This is an email sent to me after my conversation with Rob last week.  I don't know where he is leading with this.  However will
every one please read the below and Jerry in my absense please work with everyone to try and come up with a solution that 
TW is willing to live with as we go forward as TW and EMAR (operators for Citizens).  
Sorry I won't be able to any help this week as I will be traveling to New Mexico for my Mom's funeral.  I will try and stay in the
loop as best I can.  Thanks for everyone's help in resolving this issue.

DS","[{'word': 'Rob', 'tag': 'PERSON'}, {'word': 'Jerry', 'tag': 'PERSON'}, {'word': 'last week', 'tag': 'DATE'}, {'word': 'this week', 'tag': 'DATE'}, {'word': 'New Mexico', 'tag': 'DATE'}, {'word': 'TW', 'tag': 'ORG'}, {'word': 'EMAR', 'tag': 'ORG'}, {'word': 'Citizens', 'tag': 'ORG'}]","[('Rob', 'PERSON'), ('Jerry', 'PERSON'), ('last week', 'DATE'), ('this week', 'DATE'), ('New Mexico', 'DATE'), ('TW', 'ORG'), ('EMAR', 'ORG'), ('Citizens', 'ORG')]"
<6204230.1075863591853.JavaMail.evans@thyme>,"Market Participants:

Attached is the Preliminary Agenda for the July 25, CMR Stakeholder meeting
being held in room 101a/101b, Blue Ravine Road, Folsom.


 


The day will start with a Continental Breakfast at 8:30am, and the meeting
will start at 9:00am.  We will also be serving lunch at approximately
12Noon.  In order to make sure we order enough food, we request that you
RSVP no later than Friday, July 21, 4:00pm.  To do so, please contact
Colleen Grant via email, cgrant@caiso.com or telephone (916)608-7069.

If you are not able to attend, below is the call-in information:

Phone Number : (877)381-6004
Conference ID: 527256
Leader's Name: Byron Woertz

Thank you
Byron Woertz
Director, Client Relations

 - Preliminary Agenda  7.25.00","[{'word': 'Colleen Grant', 'tag': 'PERSON'}, {'word': 'Byron Woertz', 'tag': 'PERSON'}, {'word': 'July 25', 'tag': 'DATE'}, {'word': 'Friday, July 21', 'tag': 'DATE'}, {'word': 'Blue Ravine Road, Folsom', 'tag': 'LOCATION'}]","[('Colleen Grant', 'PERSON'), ('Byron Woertz', 'PERSON'), ('July 25', 'DATE'), ('Friday, July 21', 'DATE'), ('Blue Ravine Road, Folsom', 'LOCATION')]"
<28604266.1075840848677.JavaMail.evans@thyme>,"Louise, need to ask a question for clarification.  TBG is ready to sign.  The settlement is structured to change the transaction beginning Nov 1.  If we delay, they may revert in Nov to operating and scheduling volumes according to the existing agreement and not the settlement agreement, which is bad for ENA.  A bit of a balancing act but I think that I have it under control.  My question is this.  Can I move forward with the execution of the Settlement IF the payment is not required until Nov 30 ?  I am sorry and I may be splitting hairs, but don't want this to slip away.  If I need to hold off on everything I will do what is needed.

Frank","[{'word': 'Louise', 'tag': 'PERSON'}, {'word': 'Frank', 'tag': 'PERSON'}, {'word': 'Nov 1', 'tag': 'DATE'}, {'word': 'Nov 30', 'tag': 'DATE'}, {'word': 'TBG', 'tag': 'ORG'}, {'word': 'ENA', 'tag': 'ORG'}]","[('Louise', 'PERSON'), ('Frank', 'PERSON'), ('Nov 1', 'DATE'), ('Nov 30', 'DATE'), ('TBG', 'ORG'), ('ENA', 'ORG')]"
<10680245.1075851608071.JavaMail.evans@thyme>,"No intent to make people pay twice.  Anticipated that Edison might not want to be at risk for costs associated with retail gen service (e.g., AS, GMC, shaping) while only allowed to charge the wholesale price.  Any changes necessary to ensure no double counting are welcome.

Also, if 30 days seems to short to for some customers do strike a deal with either the utility or an ESP, then it might be appropriate, and I wouldn't object, to extending it to 90 days.  In my conversation with Dorothy, both 30 and 90 came up.  90 is reasonable, but it would seem to be the uppermost  limit.

Thanks very much for the comments.

Best,
Jeff","[{'word': 'Edison', 'tag': 'PERSON'}, {'word': 'Dorothy', 'tag': 'PERSON'}, {'word': 'Jeff', 'tag': 'PERSON'}]","[('Edison', 'PERSON'), ('Dorothy', 'PERSON'), ('Jeff', 'PERSON')]"
<25286176.1075859920311.JavaMail.evans@thyme>,"Last month, the House Banking and Financial Services Subcommitee on Capital 
Markets, Securities and 
Government-Sponsored Enterprises marked-up H.R. 2924, the Hedge Fund 
Disclosure Act.  This legislation
would require unregulated hedge funds to submit quarterly reports to the 
Board of Governors of the Federal
Reserve System which would then be distributed to other agencies including 
the SEC and CFTC.
These reports would be made available to the public to the extent required by 
regulations prescribed
by the Board, and for other purposes.

We have attached a copy of the legislation as introduced, as well as the 
manager's amendment as reported out of
Subcommittee for your comments.  The bill has been referred to the full 
Committee with no action scheduled as of yet.
We will be sure to keep you informed of any developments.","[{'word': 'Last month', 'tag': 'DATE'}, {'word': 'House Banking and Financial Services Subcommitee', 'tag': 'ORG'}, {'word': 'Capital Markets', 'tag': 'ORG'}, {'word': 'Securities', 'tag': 'ORG'}, {'word': 'Government-Sponsored Enterprises', 'tag': 'ORG'}, {'word': 'H.R. 2924', 'tag': 'ORG'}, {'word': 'Hedge Fund Disclosure Act', 'tag': 'ORG'}, {'word': 'Board of Governors of the Federal Reserve System', 'tag': 'ORG'}, {'word': 'SEC', 'tag': 'ORG'}, {'word': 'CFTC', 'tag': 'ORG'}]","[('Last month', 'DATE'), ('House Banking and Financial Services Subcommitee', 'ORG'), ('Capital Markets', 'ORG'), ('Securities', 'ORG'), ('Government-Sponsored Enterprises', 'ORG'), ('H.R. 2924', 'ORG'), ('Hedge Fund Disclosure Act', 'ORG'), ('Board of Governors of the Federal Reserve System', 'ORG'), ('SEC', 'ORG'), ('CFTC', 'ORG')]"
<31598834.1075844328329.JavaMail.evans@thyme>,"Randy:  Please forgive me for missing the call this morning.  I mistakenly 
thought that my 7:30 am doctor's appointment was tomorrow and not this 
morning.

Just a brief update to my resport of yesterday, Lynn, Brent and I are meeting 
this afternoon to discuss the Tozzini response and set plans for another trip 
to Sao Paulo to meet with the lawyers and refine the review.  I'll keep you 
briefed because I know that we're fast approaching year-end and Tozzini will 
be in a crunch.  We can discuss as the need arises.

Also, Lynn is preparing his synopsis regarding Don's recent inquiries about 
trading office locations.  Don's questions tie into the legal review of 
financial trading options in general but it's a good idea to address these up 
front.

Please call if you have any questions.  I promise to be back on board next 
week.  Regards.  Sara","[{'word': 'Randy', 'tag': 'PERSON'}, {'word': 'Lynn', 'tag': 'PERSON'}, {'word': 'Brent', 'tag': 'PERSON'}, {'word': 'Sara', 'tag': 'PERSON'}, {'word': 'Sao Paulo', 'tag': 'LOCATION'}, {'word': 'Tozzini', 'tag': 'ORG'}]","[('Randy', 'PERSON'), ('Lynn', 'PERSON'), ('Brent', 'PERSON'), ('Sara', 'PERSON'), ('Sao Paulo', 'LOCATION'), ('Tozzini', 'ORG')]"
<14362851.1075843305810.JavaMail.evans@thyme>,"A California Markets Focus Group meeting will be held daily starting 
tomorrow, December 15th.  Please plan to attend this meeting starting at 
10:00 a.m.  to be held in conference room EB 2868.   

This will be a level setting meeting to determine what topics should be 
reviewed with the group on a daily basis.   This forum will also allow for an 
overview of changes in market prices, positions and identify strategies.   
The recurring time and location of these daily meetings will be determined 
tomorrow as well.  

Participation by you (or your pre-identified representative)  in these 
meetings on a daily basis is critical.  We will be preparing a report for the 
EES G-9 daily and your input is required. 

Any questions, please call Wanda Curry @ x-33411.

Thanks","[{'word': 'Wanda Curry', 'tag': 'PERSON'}, {'word': 'tomorrow, December 15th', 'tag': 'DATE'}, {'word': 'conference room EB 2868', 'tag': 'LOCATION'}, {'word': 'California Markets Focus Group', 'tag': 'ORG'}, {'word': 'EES G-9', 'tag': 'ORG'}]","[('Wanda Curry', 'PERSON'), ('tomorrow, December 15th', 'DATE'), ('conference room EB 2868', 'LOCATION'), ('California Markets Focus Group', 'ORG'), ('EES G-9', 'ORG')]"
<23094413.1075844399811.JavaMail.evans@thyme>,"This is message no. 2 from me.

Mark has clarified to me that:

1) The initial structure, in terms of what John Greene desires (in order to be
'up & running' as soon as possible) is to use the structure described in the
letter drafted by Jacqueline Hamilton (which John will convey to you directly
internally, per Mark Freeman's representation to me), where he will be a 
direct
employee of the U.S. entity which is already a client of Instinet in the U.S.

2) Once Enron decides on the longer-term corporate structure which they wish 
to
use in the future, subject to our concurrence, we will 'transition' from the
state originally desired by John Greene.

This is my and Mark Freeman's comprehension at present.  If you have any other
concerns or variance in comprehension which you wish to raise, please don't
hesitate to e-mail or call in return.

Kind regards/","[{'word': 'Mark', 'tag': 'PERSON'}, {'word': 'John Greene', 'tag': 'PERSON'}, {'word': 'Jacqueline Hamilton', 'tag': 'PERSON'}, {'word': 'Mark Freeman', 'tag': 'PERSON'}, {'word': 'Instinet', 'tag': 'ORG'}, {'word': 'Enron', 'tag': 'ORG'}, {'word': 'U.S.', 'tag': 'ORG'}]","[('Mark', 'PERSON'), ('John Greene', 'PERSON'), ('Jacqueline Hamilton', 'PERSON'), ('Mark Freeman', 'PERSON'), ('Instinet', 'ORG'), ('Enron', 'ORG'), ('U.S.', 'ORG')]"
<16864194.1075845415992.JavaMail.evans@thyme>,"Greg 

I definitely agree with your assessment.  We have a few other fish to chaseright now before we give up the boat.

A few thoughts:  TIBCO is proposing a sales channel arrangement that essentially keeps Enron very much in the software business.  If we decide that weare comfortable having a foot in the software business for a period of time, we can always sign up sales channels, including TIBCO, whenever we are ready to do so.  Collaborating with a channel partner is a lot of work; in fact, initially it is actually more difficult than doing everything yourself.  So before we jump into the channels world, we would need to decide that we are ready to put the resources to the effort.  Regards.

 Rex","[{'word': 'Greg', 'tag': 'PERSON'}, {'word': 'TIBCO', 'tag': 'PERSON'}, {'word': 'Rex', 'tag': 'PERSON'}, {'word': 'Enron', 'tag': 'ORG'}]","[('Greg', 'PERSON'), ('TIBCO', 'PERSON'), ('Rex', 'PERSON'), ('Enron', 'ORG')]"
<7301943.1075851598258.JavaMail.evans@thyme>,"AGENT RF/RF BOOKING REF ZOXJ6L
 
                                          DASOVICH/JEFF
                                          ENRON CORP
                                          101 CALIFORNIA ST STE 1950
  ENRON CORP                              SAN FRANCISCO CA 94111
                                          MAIL ETKT RCPT
 
 
 
 
  DATE:  AUG 06 2001
 
 
 
CAR                   02SEP ALAMO                  BOSTON MA
                      09SEP CONFIRMATION: 02600043
                            TELEPHONE: 617-561-4100
                            FULL 4-DOOR CAR AUTOMATIC AIR
                            RATE: USD209.10- UNL WY 48.00- XD
                            RATE GUARANTEED DROP CHARGE: .00
                            BASE RATE: *AL*USD257.10- BR
                            PICK-UP: 2 TOMAHAWK DRIVE  EAST BOSTON
                            DROP-OFF: 2 TOMAHAWK DRIVE  EAST BOSTON
                            Z21010
 
MISCELLANEOUS         07JAN HOUSTON TX
                      MON   ** THANK YOU FOR USING THE TAP **
 
DASOVICH/JEFF  S0C0011R1000
 
*******************************************
INTL TVLRS: CARRY SOS WALLET CARD W/ENRON ASSISTANCE INFO
CALL SOS MEDICAL EMERGENCY:IN U.S 800 523-6586
CALL SOS MEDICAL EMERGENCY:INTL 215 245-4707 (COLLECT)
*********************************************
ALL FARES ARE SUBJECT TO CHANGE UNTIL TICKETED/PURCHASED","[{'word': 'AGENT RF/RF BOOKING REF ZOXJ6L', 'tag': 'PERSON'}, {'word': 'DASOVICH/JEFF', 'tag': 'PERSON'}, {'word': 'AUG 06 2001', 'tag': 'DATE'}, {'word': '02SEP', 'tag': 'DATE'}, {'word': '09SEP', 'tag': 'DATE'}, {'word': '07JAN', 'tag': 'DATE'}, {'word': '101 CALIFORNIA ST STE 1950', 'tag': 'LOCATION'}, {'word': 'SAN FRANCISCO CA 94111', 'tag': 'LOCATION'}, {'word': 'BOSTON MA', 'tag': 'LOCATION'}, {'word': '2 TOMAHAWK DRIVE  EAST BOSTON', 'tag': 'LOCATION'}, {'word': 'HOUSTON TX', 'tag': 'LOCATION'}, {'word': 'ENRON CORP', 'tag': 'ORG'}, {'word': 'ALAMO', 'tag': 'ORG'}]","[('AGENT RF/RF BOOKING REF ZOXJ6L', 'PERSON'), ('DASOVICH/JEFF', 'PERSON'), ('AUG 06 2001', 'DATE'), ('02SEP', 'DATE'), ('09SEP', 'DATE'), ('07JAN', 'DATE'), ('101 CALIFORNIA ST STE 1950', 'LOCATION'), ('SAN FRANCISCO CA 94111', 'LOCATION'), ('BOSTON MA', 'LOCATION'), ('2 TOMAHAWK DRIVE  EAST BOSTON', 'LOCATION'), ('HOUSTON TX', 'LOCATION'), ('ENRON CORP', 'ORG'), ('ALAMO', 'ORG')]"
<4947388.1075861139865.JavaMail.evans@thyme>,"Ed,
Great job at actually getting something (almost) in writing from HL&P!

The big poles are just not suitable for neighborhood use, simply too big.  I
am, therefore, selfishly relieved that they are not continuing along my
street.  With all the townhome development, plus these mega-poles, what else
can be done to destroy the traditional appearance of our area?  Maybe
they'll put an environmentally sensitive second deck 20' above Montrose to
bypass the ailing downtown highways?

The attached explanation does however beg the question why there's one of
the new pole holes been dug on the NE corner of Peden and Montrose, when the
line runs down the west side of Montrose Blvd. and then west on Peden.

Mike Yates","[{'word': 'Ed', 'tag': 'PERSON'}, {'word': 'Mike Yates', 'tag': 'PERSON'}, {'word': 'HL&P', 'tag': 'LOCATION'}, {'word': 'Montrose Blvd.', 'tag': 'LOCATION'}, {'word': 'Peden', 'tag': 'LOCATION'}]","[('Ed', 'PERSON'), ('Mike Yates', 'PERSON'), ('HL&P', 'LOCATION'), ('Montrose Blvd.', 'LOCATION'), ('Peden', 'LOCATION')]"
<8903316.1075847311372.JavaMail.evans@thyme>,"Hello, Tana,

I have been asked if we could please be provided an electronic version of the 
Non-Disclosure Agreement that you and I worked on together on Monday between 
Cap Gemini Ernst & Young U. S. LLC, Enron Net Works LLC, and EnronOnline, 
LLC.  By the way, I just received the interoffice envelope with the two 
originals, and I will have Eric Grest sign them both.  I will return one 
fully executed original to you ASAP (thank you very much!).

Would it be possible to receive the electronic version today, as I'm 
scheduling a conference call for the CGEY people, and they must each have a 
copy of the agreement prior to the call?

Thank you very much!
Marianne
Ext. 56344","[{'word': 'Tana', 'tag': 'PERSON'}, {'word': 'Eric Grest', 'tag': 'PERSON'}, {'word': 'Marianne', 'tag': 'PERSON'}, {'word': 'on Monday', 'tag': 'DATE'}, {'word': 'Cap Gemini Ernst & Young U. S. LLC', 'tag': 'ORG'}, {'word': 'Enron Net Works LLC', 'tag': 'ORG'}, {'word': 'EnronOnline', 'tag': 'ORG'}]","[('Tana', 'PERSON'), ('Eric Grest', 'PERSON'), ('Marianne', 'PERSON'), ('on Monday', 'DATE'), ('Cap Gemini Ernst & Young U. S. LLC', 'ORG'), ('Enron Net Works LLC', 'ORG'), ('EnronOnline', 'ORG')]"
<18611911.1075851889429.JavaMail.evans@thyme>,"Larry, 
This is what I have for the crane area.

Mc Elroy Tank   pumps about 7,000 bls a day  Tank capacity is 5,000bls

McAfee Tank   pumps over 500 bls a day  Tank capacity is 10,000 bls 

Abel Sweet tank  pumps about 800bls a day  Tank capacity is 29,000bls

upton station tank  pumps about 1600 a day  Tankk capacity is 29,750bls

Crane station tanks

1407         Tank capacity   122,000

1410         Tank capacity    122,000

1418         Tank capacity     122,000

1337         Tank capacity      80,000

1124         Tank capacity       80,000

1381         Tank capacity       80,000

1303         Tank capacity        122,000

1380         Tank capacity        80,000

All tanks are pumped at Crane station at different times.

Let me know what i have left off  and i will do my best to get the infomation 
to you.

Thank you 
Duane Konen
915-638-5187","[{'word': 'Larry', 'tag': 'PERSON'}, {'word': 'Mc Elroy', 'tag': 'PERSON'}, {'word': 'McAfee', 'tag': 'PERSON'}, {'word': 'Abel Sweet', 'tag': 'PERSON'}, {'word': 'upton station', 'tag': 'PERSON'}, {'word': 'Duane Konen', 'tag': 'PERSON'}]","[('Larry', 'PERSON'), ('Mc Elroy', 'PERSON'), ('McAfee', 'PERSON'), ('Abel Sweet', 'PERSON'), ('upton station', 'PERSON'), ('Duane Konen', 'PERSON')]"
<20208295.1075852162330.JavaMail.evans@thyme>,"Janet / Danny,

We do have Rafael on our radar screen as a loan program participant.  

Ted and Traci have been visiting with him, and plan to talk to him when he comes to Houston in November.  FYI - he wants to return to Enron as a Manager, not an Associate.  Additional background - he was an Analyst for a year in London, was promoted to Associate and went back to Columbia for his MBA two years later.

I don't know the individual, but given 2 years as an Associate - he may be a Manager candidate.  His visits with the business units in November should prove it out.   

Regards,
Billy","[{'word': 'Janet', 'tag': 'PERSON'}, {'word': 'Danny', 'tag': 'PERSON'}, {'word': 'Rafael', 'tag': 'PERSON'}, {'word': 'Ted', 'tag': 'PERSON'}, {'word': 'Traci', 'tag': 'PERSON'}, {'word': 'Houston', 'tag': 'PERSON'}, {'word': 'Billy', 'tag': 'PERSON'}, {'word': 'in November', 'tag': 'DATE'}, {'word': 'for a year', 'tag': 'DATE'}, {'word': 'two years later', 'tag': 'DATE'}, {'word': 'London', 'tag': 'LOCATION'}, {'word': 'Columbia', 'tag': 'LOCATION'}, {'word': 'Enron', 'tag': 'ORG'}]","[('Janet', 'PERSON'), ('Danny', 'PERSON'), ('Rafael', 'PERSON'), ('Ted', 'PERSON'), ('Traci', 'PERSON'), ('Houston', 'PERSON'), ('Billy', 'PERSON'), ('in November', 'DATE'), ('for a year', 'DATE'), ('two years later', 'DATE'), ('London', 'LOCATION'), ('Columbia', 'LOCATION'), ('Enron', 'ORG')]"
<30977066.1075862638036.JavaMail.evans@thyme>,"Dear Power Outage Database Customer,

Attached you will find an excel document. The outages contained within
are forced or rescheduled outages. Your daily delivery will still
contain these outages.

In addition to the two excel documents, there is a dbf file that is
formatted like your daily deliveries you receive nightly. This will
enable you to load the data into your regular database. Any questions
please let me know.
Thanks.

Greg Elliott
IIR, Inc.
713-783-5147 x 3481
outages@industrialinfo.com

THE INFORMATION CONTAINED IN THIS E-MAIL IS LEGALLY PRIVILEGED AND
CONFIDENTIAL
INFORMATION INTENDED ONLY FOR THE USE OF THE INDIVIDUAL OR ENTITY NAMED
ABOVE.  YOU ARE HEREBY NOTIFIED THAT ANY DISSEMINATION, DISTRIBUTION, OR
COPY OF THIS E-MAIL TO UNAUTHORIZED ENTITIES IS STRICTLY PROHIBITED. IF
YOU HAVE RECEIVED THIS E-MAIL IN ERROR, PLEASE DELETE IT.

 - OUTAGE.dbf 
 - 110101U.xls 
 - 110101R.xls","[{'word': 'Greg Elliott', 'tag': 'PERSON'}, {'word': 'IIR, Inc.', 'tag': 'ORG'}]","[('Greg Elliott', 'PERSON'), ('IIR, Inc.', 'ORG')]"
<7074757.1075859932927.JavaMail.evans@thyme>,"Hi Guys

Slight change of plan on the counterparty front - we will be offering all 
metals products (currently two phys products) to the following counterparties:

- All companies on new ""A"" list  (see Enron aluminium list.doc and Enron 
copper list.doc below)
- All companies on the old ""A"" list (where we have a PA for the countries 
they are trading from)  (see tif file below)
- All exisiting companies on EnronOnline (list as in EOL - copy will be 
forwarded as soon as avail)

Please be aware that the companies on the new ""A"" list may be a subset of the 
companies on the old ""A"" list.

Please proceed with your review process on the basis of the above.

Both ""A"" lists are attached below for your ease of reference.

Regards

Amita


 - Enron aluminium list.doc
 - Enron copper list.doc

  Old A list","[{'word': 'Amita', 'tag': 'PERSON'}, {'word': 'Enron', 'tag': 'ORG'}]","[('Amita', 'PERSON'), ('Enron', 'ORG')]"
<15084218.1075861897200.JavaMail.evans@thyme>,"All testing was completed this morning.  Through the web access, all systems tested successfully.  However, we've had numerous calls indicating that the TMS application cannot be accessed through the Start-Programs method.  

We contacted the ENW Resolution Center at 6:20 a.m. and were told that there had been a problem with the cluster last night.  They asked us to assure that everyone had logged off last night, and we did.  People reporting problems accessing the application through the start menu are advised how to access it from the web.  We have had a problem in the past where security rights are lost to the ETSTMS folder when there have been problems with the cluster.  A critical ticket has been opened, and the ENW Information Risk Management group has been paged.  We will keep you apprised of our progress.

Chris Smith
33270","[{'word': 'Chris Smith', 'tag': 'PERSON'}, {'word': 'ENW Resolution Center', 'tag': 'ORG'}, {'word': 'ETSTMS', 'tag': 'ORG'}, {'word': 'ENW Information Risk Management', 'tag': 'ORG'}]","[('Chris Smith', 'PERSON'), ('ENW Resolution Center', 'ORG'), ('ETSTMS', 'ORG'), ('ENW Information Risk Management', 'ORG')]"
<24261174.1075852149221.JavaMail.evans@thyme>,"Good Morning,

Last Tuesday I attended the OATI training on E-Tag 1.7 in Houston.  Although this new tagging won't be implemented until March, we will have access to the Test site sometime in November or December.

This new way of tagging is very different from what we have now, and each group that makes tags is going to have to allow time for practice.  Also, because the format of the new tags is so different, the old templates will not work.  New templates will need to be created.

Please let me know if you want to have formal training sessions, and I will work up a series of them for January and February.


Thanks,

Cara","[{'word': 'Cara', 'tag': 'PERSON'}, {'word': 'Last Tuesday', 'tag': 'DATE'}, {'word': 'in November or December', 'tag': 'DATE'}, {'word': 'in January and February', 'tag': 'DATE'}, {'word': 'Houston', 'tag': 'LOCATION'}, {'word': 'OATI', 'tag': 'ORG'}]","[('Cara', 'PERSON'), ('Last Tuesday', 'DATE'), ('in November or December', 'DATE'), ('in January and February', 'DATE'), ('Houston', 'LOCATION'), ('OATI', 'ORG')]"
<22523634.1075842105343.JavaMail.evans@thyme>,"Suzanne:
FYI.  Can you and the clerks handle packing up my office?  I may be able to 
help but I don't want to make any commitment  that I can make it up there.  
Hopefully, it won't take that long and the only files that need to be marked 
or perhaps put in the legal assistant area are the files near my window.  If 
the move-out timing slips and happens while you are on vacation, I would 
prefer that it be handled before hand so that the floater doesn't have to 
worry about it.  Let me know what you think.  Sorry to impose but I tried to 
do as much as I could before I left.

Carol St. Clair
EB 3892
713-853-3989 (Phone)
713-646-3393 (Fax)
carol.st.clair@enron.com","[{'word': 'Suzanne', 'tag': 'PERSON'}, {'word': 'Carol St. Clair', 'tag': 'PERSON'}]","[('Suzanne', 'PERSON'), ('Carol St. Clair', 'PERSON')]"
<31994774.1075843542027.JavaMail.evans@thyme>,"Colleagues:

URM positions as of June 2001 (more precisely as of end of May) are now 
available at the following level of details: 
The position (long, short, and net) in electric utility ""x""
The position (long, short, and net) per customer in the electric utility ""x"".
The position (long, short, and net) per rate schedule/customer class in 
electric utility ""x"".
Aggregates of the above per State, NERC Region, and Customer.

If you need any position for a specific utility in your service territory, 
please contact Miyung Buster (713-853-4329) by email with cc to: Stella Chan, 
Pat Keene, Harry Kingerski, and/or Amr Ibrahim and we shall attempt to 
provide the data in the shortest possible time (currently aiming at within 
the same business day).  


Best regards

AI  
713-853-3037","[{'word': 'Miyung Buster', 'tag': 'PERSON'}, {'word': 'Stella Chan', 'tag': 'PERSON'}, {'word': 'Pat Keene', 'tag': 'PERSON'}, {'word': 'Harry Kingerski', 'tag': 'PERSON'}, {'word': 'Amr Ibrahim', 'tag': 'PERSON'}, {'word': 'June 2001', 'tag': 'DATE'}, {'word': 'end of May', 'tag': 'DATE'}]","[('Miyung Buster', 'PERSON'), ('Stella Chan', 'PERSON'), ('Pat Keene', 'PERSON'), ('Harry Kingerski', 'PERSON'), ('Amr Ibrahim', 'PERSON'), ('June 2001', 'DATE'), ('end of May', 'DATE')]"
<32321684.1075861337854.JavaMail.evans@thyme>,"Hi Frank,

Just thought I'd send you an email to give you the details we discussed today.  We bought 51,042 mmbtu from Puget Sound in May 2001 at Kingsgate.  They seem to think that they bought part/most of that gas back from us at Kingsgate.  However, I do not see a deal showing this purchase from Puget.  Can you ck to see if you did in fact sell this gas back to Puget?  The sitara # of the purchase from Puget is 623949.

Let me know if you need anything else from me.  Your prompt attention to this matter would be greatly appreciated.


Thanks
Darla Saucier
3-4561","[{'word': 'Frank', 'tag': 'PERSON'}, {'word': 'Darla Saucier', 'tag': 'PERSON'}, {'word': 'May 2001', 'tag': 'DATE'}, {'word': 'Kingsgate', 'tag': 'LOCATION'}, {'word': 'Puget Sound', 'tag': 'ORG'}]","[('Frank', 'PERSON'), ('Darla Saucier', 'PERSON'), ('May 2001', 'DATE'), ('Kingsgate', 'LOCATION'), ('Puget Sound', 'ORG')]"
<13407505.1075855781816.JavaMail.evans@thyme>,"Sally

Hello again, and how are you?

I guess you are still as busy as described below, but I hope you got some 
time out from your Friday concept, and have had some time to think about 
Japan. FYI, on Wednesday I will have a confrence call with Brent Price to 
talk about EGM and Japan, from a Commercial Support perspective. 

FYI, I am up in Oslo this week signing off Enron Nordic Energy, and are 
comming to San Antonio next week for this accounting offsite, where I guess I 
will see you? Any news on the offsite you were planning in October with Mike?

I look forward to hear from you.

Regards
Jan-Erland","[{'word': 'Sally', 'tag': 'PERSON'}, {'word': 'Brent Price', 'tag': 'PERSON'}, {'word': 'Jan-Erland', 'tag': 'PERSON'}, {'word': 'Mike', 'tag': 'PERSON'}, {'word': 'on Wednesday', 'tag': 'DATE'}, {'word': 'next week', 'tag': 'DATE'}, {'word': 'in October', 'tag': 'DATE'}, {'word': 'Oslo', 'tag': 'LOCATION'}, {'word': 'San Antonio', 'tag': 'LOCATION'}, {'word': 'Enron Nordic Energy', 'tag': 'ORG'}]","[('Sally', 'PERSON'), ('Brent Price', 'PERSON'), ('Jan-Erland', 'PERSON'), ('Mike', 'PERSON'), ('on Wednesday', 'DATE'), ('next week', 'DATE'), ('in October', 'DATE'), ('Oslo', 'LOCATION'), ('San Antonio', 'LOCATION'), ('Enron Nordic Energy', 'ORG')]"
<11323273.1075858659998.JavaMail.evans@thyme>,"Sandy:

I'm still very concerned about the NJ aspect of things - I was under the impression we are not going physical until 2003 in NJ.  Rebecca - can you confirm this for me?  If we are indeed continuing onward with this direct marketing campaign (and it is for a physical product) is everyone on the business side (back office) in on the loop?

Otherwise, I will take a look at ME - Richard - I presume the cost again came from the same type of calculations that you threw together for Mass?  Sandy - what changes should I make to our current label overall (not necessarily for the Direct Mini) based upon your research that still apply to our current customers?

Heather","[{'word': 'Sandy', 'tag': 'PERSON'}, {'word': 'Rebecca', 'tag': 'PERSON'}, {'word': 'Richard', 'tag': 'PERSON'}, {'word': 'Heather', 'tag': 'PERSON'}, {'word': '2003', 'tag': 'DATE'}, {'word': 'NJ', 'tag': 'LOCATION'}, {'word': 'ME', 'tag': 'LOCATION'}, {'word': 'Mass', 'tag': 'LOCATION'}]","[('Sandy', 'PERSON'), ('Rebecca', 'PERSON'), ('Richard', 'PERSON'), ('Heather', 'PERSON'), ('2003', 'DATE'), ('NJ', 'LOCATION'), ('ME', 'LOCATION'), ('Mass', 'LOCATION')]"
<1741932.1075852143251.JavaMail.evans@thyme>,"FYI
 
Sorry for the late notice, but our office has been invited to attend a private Blazers Practice today.  The doors to the Rose Garden open at 5 p.m. and the practice is from 6 to 7 p.m.
 
Tickets for entry are not necessary.  If you would like to attend go to the gate, mention you are with Enron North America and that Tina Tate (our Blazers Sales Rep) told us we could attend without tickets.  There is no reserved seating for this event.  The announcement below says there will be complimentary food and beverage coupons available as well as complimentary on-site parking.  
 
Let me know if you have any questions.
 
Debra Davidson","[{'word': 'Tina Tate', 'tag': 'PERSON'}, {'word': 'Debra Davidson', 'tag': 'PERSON'}, {'word': 'Rose Garden', 'tag': 'LOCATION'}, {'word': 'Enron North America', 'tag': 'ORG'}]","[('Tina Tate', 'PERSON'), ('Debra Davidson', 'PERSON'), ('Rose Garden', 'LOCATION'), ('Enron North America', 'ORG')]"
